127,1,Diamond Peel Dermabrasion with Steam & Extraction,1,,U,MDA,1,0,0,65,0,0,60,1,24-06-2020 16:25,24-06-2020 16:25
128,1,Oxygen Therapy & Diamond Peel Dermabrasion,1,,U,MDA,1,0,0,90,0,0,60,1,24-06-2020 16:25,24-06-2020 16:25
129,1,Oxygen Therapy,1,,U,Oxygen Therapy,1,0,0,55,0,0,40,1,24-06-2020 16:25,24-06-2020 16:25
130,1,Oxygen Therapy with Ultrasonic Peel,1,,U,Oxygen Therapy,1,0,0,85,0,0,60,1,24-06-2020 16:25,24-06-2020 16:25
131,1,Eyebrows Shaping (Threading),1,,U,Threading,1,1,0,6,0,0,5,2,24-06-2020 16:25,24-06-2020 16:25
132,1,Middle of the Brows (Threading),1,,U,Threading,1,1,0,2,0,0,3,2,24-06-2020 16:25,24-06-2020 16:25
133,1,Upper Lips (Threading),1,,F,Threading,1,1,0,3.5,0,0,4,2,24-06-2020 16:25,24-06-2020 16:25
134,1,Lower Lips (Threading),1,,F,Threading,1,1,0,2.5,0,0,4,2,24-06-2020 16:25,24-06-2020 16:25
135,1,Chin Only (Threading),1,,F,Threading,1,1,0,4.5,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
136,1,Chin Extended to Neck (Threading),1,,F,Threading,1,1,0,5.5,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
137,1,Jaw Line (Threading),1,,F,Threading,1,1,0,5.5,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
138,1,Sides (Threading),1,,F,Threading,1,1,0,6,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
139,1,Cheeks (Threading),1,,U,Threading,1,1,0,4,0,0,8,2,24-06-2020 16:25,24-06-2020 16:25
140,1,Forehead (Threading),1,,U,Threading,1,1,0,5,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
141,1,Neck (Threading),1,,F,Threading,1,1,0,6.5,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
142,1,Full Face (Threading),1,,F,Threading,1,1,0,19,0,0,20,2,24-06-2020 16:25,24-06-2020 16:25
143,1,Full Face & Neck (Threading),1,,F,Threading,1,1,0,23,0,0,25,2,24-06-2020 16:25,24-06-2020 16:25
144,1,Eyebrows Tint,1,,U,Tinting,1,1,0,7,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
145,1,Eyelash Tint,1,,U,Tinting,1,1,0,12,0,0,10,2,24-06-2020 16:25,24-06-2020 16:25
146,1,Eyebrows & Eyelashed Tint,1,,U,Tinting,1,1,0,15,0,0,15,2,24-06-2020 16:25,24-06-2020 16:25
147,1,Full Set Cluster Lashes,1,,F,Lashes,1,0,0,30,0,0,45,2,24-06-2020 16:25,24-06-2020 16:25
148,1,Extend individual Lashes Full Set,1,,F,Lashes,1,0,0,75,0,0,60,2,24-06-2020 16:25,24-06-2020 16:25
149,1,Extend individual Lashes Half Set,1,,F,Lashes,1,0,0,60,0,0,40,2,24-06-2020 16:25,24-06-2020 16:25
150,1,Lash Removal,1,,F,Lashes,1,1,0,10,0,0,25,2,24-06-2020 16:25,24-06-2020 16:25
151,1,LVL (Eyelash Lift),1,,F,Lashes,1,0,0,50,0,0,45,2,24-06-2020 16:25,24-06-2020 16:25
152,1,High Definition Brows Full Treatment,1,,U,BROWS,1,0,0,35,0,0,30,2,24-06-2020 16:25,24-06-2020 16:25
153,1,High Definition Tint Only,1,,U,BROWS,1,0,0,15,0,0,15,2,24-06-2020 16:25,24-06-2020 16:25
